strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,classification,expected_by_0point5_cad,ct_material_occupancy,mean_intensity,length_um,trimmed_length_um,longest_gap_um,estimated_missing_volume_mm3,nominal_sampled_volume_mm3,centroid_x_um,centroid_y_um,centroid_z_um,aspect_ratio,sphericity,voxel_size_um
9839,5551,5557,1,8,396,"0,8,4",Missing_Unintentional,False,0.0,31414.013671875,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,7080.147759399414,44363.78399169922,23217.790146484378,2.9318944072723387,0.7571229126105428,58.09
9864,5560,5571,2,8,397,"1,8,4",Missing_Unintentional,False,0.0,31455.2265625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,11669.76565689087,44334.10079589844,20927.697198791506,2.9318944072723387,0.7571227911096253,58.09
9865,5561,5571,3,8,397,"1,8,4",Missing_Unintentional,False,0.0,31451.546875,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,9375.89139907837,44345.76559692383,20925.796793518068,2.9318944072723387,0.7571226696086982,58.09
9866,5562,5571,2,8,397,"1,8,4",Missing_Unintentional,False,0.0,31457.75,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,9374.022017211915,44352.11919067383,23219.692324523927,2.9318944072723387,0.7571229126105428,58.09
9867,5565,5571,1,8,397,"1,8,4",Missing_Unintentional,False,0.0,31463.693359375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,11667.89716140747,44340.45438964844,23221.592729797365,2.9318944072723387,0.7571226696086982,58.09
9892,5574,5585,2,8,398,"2,8,4",Missing_Unintentional,False,0.0,31452.265625,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,16257.515058898927,44310.77119384766,20931.499782104493,2.9318944072723387,0.7571225886080748,58.09
9893,5575,5585,3,8,398,"2,8,4",Missing_Unintentional,False,0.0,31424.998046875,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,13963.640801086427,44322.43599487305,20929.597604064944,2.9318944072723387,0.7571227911096253,58.09
9894,5576,5585,2,8,398,"2,8,4",Missing_Unintentional,False,0.0,31448.4375,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,13961.772305603028,44328.78958862305,23223.493135070803,2.9318944072723387,0.7571229126105428,58.09
9895,5579,5585,1,8,398,"2,8,4",Missing_Unintentional,False,0.0,31477.091796875,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,16255.646563415528,44317.12478759766,23225.39531311035,2.9318944072723387,0.7571229126105428,58.09
9920,5588,5599,2,8,399,"3,8,4",Missing_Unintentional,False,0.0,31391.28515625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,20845.263574523928,44287.44159179688,20935.30059265137,2.9318944072723387,0.7571227911096253,58.09
9921,5589,5599,3,8,399,"3,8,4",Missing_Unintentional,False,0.0,31455.599609375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,18551.389316711426,44299.106392822265,20933.40018737793,2.9318944072723387,0.7571226696086982,58.09
9922,5590,5599,2,8,399,"3,8,4",Missing_Unintentional,False,0.0,31443.6484375,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,18549.520821228027,44305.45998657227,23227.29571838379,2.9318944072723387,0.7571227911096253,58.09
9923,5593,5599,1,8,399,"3,8,4",Missing_Unintentional,False,0.0,31504.337890625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,20843.39507904053,44293.79518554688,23229.196123657228,2.9318944072723387,0.7571226696086982,58.09
9948,5602,5613,2,8,400,"4,8,4",Missing_Unintentional,False,0.0,31428.603515625,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,25433.012090148928,44264.111989746096,20939.101403198245,2.9318944072723387,0.7571225886080748,58.09
9949,5603,5613,3,8,400,"4,8,4",Missing_Unintentional,False,0.0,31487.83984375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,23139.137832336426,44275.77679077149,20937.200997924807,2.9318944072723387,0.7571226696086982,58.09
9950,5604,5613,2,8,400,"4,8,4",Missing_Unintentional,False,0.0,31443.587890625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,23137.269336853027,44282.133930053715,23231.096528930666,2.9318944072723387,0.7571227911096253,58.09
9951,5607,5613,1,8,400,"4,8,4",Missing_Unintentional,False,0.0,31507.396484375,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,25431.14359466553,44270.46912902832,23232.996934204104,2.9318944072723387,0.7571229126105428,58.09
9976,5616,5627,2,8,401,"5,8,4",Missing_Intentional,True,0.0,31435.04296875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,30020.758833007814,44240.78593322754,20942.90398651123,2.9318944072723387,0.7571227911096253,58.09
9977,5617,5627,3,8,401,"5,8,4",Missing_Unintentional,False,0.0,31537.53515625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,27726.886347961427,44252.447188720704,20941.003581237794,2.9318944072723387,0.7571226696086982,58.09
9978,5618,5627,2,8,401,"5,8,4",Missing_Unintentional,False,0.0,31406.40625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,27725.017852478028,44258.80432800293,23234.899112243653,2.9318944072723387,0.7571227911096253,58.09
9979,5621,5627,1,8,401,"5,8,4",Missing_Unintentional,False,0.0,31554.95703125,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,30018.893883056644,44247.14307250977,23236.79951751709,2.9318944072723387,0.7571226696086982,58.09
10003,5634,5640,1,8,402,"6,8,4",Missing_Intentional,True,0.0,31822.060546875,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,34583.30570556641,39636.07913696289,23253.29333343506,2.9318944072723387,0.7571226696086982,58.09
10004,5630,5641,2,8,402,"6,8,4",Missing_Unintentional,False,0.0,31421.93359375,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,34608.50734863281,44217.45633117676,20946.70656982422,2.9318944072723387,0.7571225886080748,58.09
10005,5631,5641,3,8,402,"6,8,4",Missing_Unintentional,False,0.0,31558.564453125,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,32314.633090820313,44229.12113220215,20944.80439178467,2.9318944072723387,0.7571226696086982,58.09
10006,5632,5641,2,8,402,"6,8,4",Missing_Unintentional,False,0.0,31517.91015625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,32312.768140869142,44235.478271484375,23238.69992279053,2.9318944072723387,0.7571227911096253,58.09
10007,5635,5641,1,8,402,"6,8,4",Missing_Unintentional,False,0.0,31528.875,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,34606.642398681644,44223.81347045899,23240.602100830078,2.9318944072723387,0.7571229126105428,58.09
10027,5647,5652,2,8,403,"7,8,4",Missing_Intentional,True,0.024003097787499428,32278.98046875,3244.0740137863163,1946.4444580078125,1751.798531504059,0.7250126600265503,0.7428432106971741,35736.07523498535,40777.18031982422,23251.070284729005,2.513052349090576,0.8485147372310519,58.09
10030,5647,5654,2,8,403,"7,8,4",Missing_Intentional,True,0.02593883126974106,32412.716796875,3244.0715762329105,1946.443115234375,1751.798531504059,0.7235742211341858,0.7428426742553711,36877.179963378905,39624.4143359375,23255.193738708498,2.513052349090576,0.8473920528817304,58.09
10032,5644,5655,2,8,403,"7,8,4",Missing_Unintentional,False,0.0,31372.8046875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,39196.262955322265,44194.13027465821,20950.507380371095,2.9318944072723387,0.7571227911096253,58.09
10033,5645,5655,3,8,403,"7,8,4",Missing_Unintentional,False,0.0,31579.296875,3244.0735705947877,1946.4442138671875,2043.764953421402,0.7428430914878845,0.7428430914878845,36902.38515197754,44205.7950756836,20948.606975097657,2.9318944072723387,0.7571230746117508,58.09
10034,5646,5655,2,8,403,"7,8,4",Missing_Unintentional,False,0.0,31455.69921875,3244.07423538208,1946.4447021484375,2043.764953421402,0.7428432703018188,0.7428432703018188,36900.51665649414,44212.1486694336,23242.502506103516,2.9318944072723387,0.7571231961126456,58.09
10035,5649,5655,1,8,403,"7,8,4",Missing_Unintentional,False,0.0,31604.369140625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,39194.39091430664,44200.483868408206,23244.402911376954,2.9318944072723387,0.7571226696086982,58.09
10056,5657,5667,3,8,404,"8,8,4",Missing_Unintentional,False,0.008130080997943878,31822.529296875,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7368029952049255,0.7428423762321472,44913.44076171875,40724.16752197266,20964.77814758301,2.9318944072723387,0.75301335420402,58.09
10057,5658,5667,3,8,404,"8,8,4",Missing_Unintentional,False,0.004645760636776686,31491.740234375,3244.072684211731,1946.44384765625,2043.764953421402,0.7393919229507446,0.742842972278595,44925.112653808595,43018.034688720705,20958.43164489746,2.9318944072723387,0.7547762472155841,58.09
10058,5662,5667,2,8,404,"8,8,4",Missing_Unintentional,False,0.017421603202819824,32839.609375,3244.071354637146,1946.44287109375,2043.764953421402,0.7299010753631592,0.7428425550460815,44911.57226623535,40730.52111572266,23258.673678588868,2.9318944072723387,0.7483034693797518,58.09
10059,5663,5667,2,8,404,"8,8,4",Missing_Unintentional,False,0.003484320593997836,31680.0703125,3244.07423538208,1946.4447021484375,2043.764953421402,0.7402549982070923,0.7428432703018188,44923.24061279297,43024.3882824707,23252.327175903323,2.9318944072723387,0.7553634883575459,58.09
10064,5658,5669,3,8,404,"8,8,4",Missing_Unintentional,False,0.0,31170.92578125,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,43784.01147094727,44170.80067260742,20954.30819091797,2.9318944072723387,0.7571225886080748,58.09
10065,5659,5669,3,8,404,"8,8,4",Missing_Unintentional,False,0.0,31530.390625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,41490.13721313477,44182.465473632816,20952.407785644533,2.9318944072723387,0.7571226696086982,58.09
10066,5660,5669,2,8,404,"8,8,4",Missing_Unintentional,False,0.0,31383.412109375,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,41488.26517211914,44188.819067382814,23246.303316650392,2.9318944072723387,0.7571227911096253,58.09
10067,5663,5669,2,8,404,"8,8,4",Missing_Unintentional,False,0.0,31422.216796875,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,43782.139429931645,44177.15426635742,23248.20372192383,2.9318944072723387,0.7571229126105428,58.09
10277,5785,5792,2,8,413,"8,0,5",Missing_Unintentional,False,0.04103755205869675,33819.64453125,3244.070689849854,1946.4425048828125,1849.1206721431731,0.7123579978942871,0.742842435836792,40146.912329101564,6352.210549240112,25643.958848266604,2.6526663684844967,0.8014747830608855,58.09
10283,5789,5793,1,8,413,"8,0,5",Missing_Unintentional,False,0.0189701896160841,32889.4453125,3244.0715762329105,1946.443115234375,2043.764953421402,0.7287508249282837,0.7428426742553711,44732.795894775394,6335.237643280029,27941.65518981934,2.9318944072723387,0.747517095581163,58.09
10298,5795,5790,4,4,413,"8,0,5",Missing_Intentional,True,0.008517228066921234,32116.494140625,3244.071133041382,1946.442626953125,1946.4428127822875,0.7365155816078186,0.7428424954414368,42438.92163696289,6346.901557922363,27939.7547845459,2.7922803878784177,0.7847418571044391,58.09
10720,6035,6045,3,8,431,"8,2,5",Missing_Unintentional,False,0.03948896750807762,33033.546875,3244.0709114456176,1946.442626953125,1946.4428127822875,0.7135084271430969,0.7428424954414368,44769.669429931644,13210.481117858888,25628.72192352295,2.7922803878784177,0.7683131441542,58.09
10733,6045,6047,8,4,431,"8,2,5",Missing_Unintentional,False,0.040263257920742035,32866.50390625,3244.072462615967,1946.443603515625,1654.4763908649445,0.7129335999488831,0.7428428530693054,43633.46817260743,15513.35748199463,26768.372983703615,2.373438329696655,0.8798321918531102,58.09
10735,6046,6043,8,8,431,"8,2,5",Missing_Unintentional,False,0.037166085094213486,33853.0390625,3244.070689849854,1946.4425048828125,1751.798531504059,0.7152339220046997,0.742842435836792,42475.79517211914,13222.145918884278,25626.8197454834,2.513052349090576,0.8408678195990498,58.09
10737,6046,6042,8,4,431,"8,2,5",Missing_Unintentional,False,0.024003097787499428,33343.796875,3244.0729058074953,1946.44384765625,1654.4763908649445,0.7250124216079712,0.742842972278595,42473.93022216797,13228.50128540039,27920.71527648926,2.373438329696655,0.8897419984057907,58.09
10738,6047,6042,4,4,431,"8,2,5",Missing_Unintentional,False,0.034068912267684937,33743.2734375,3244.0720194244386,1946.443359375,1849.1206721431731,0.7175348401069641,0.7428427338600159,42485.59856872559,15522.36845214844,27914.370546569826,2.6526663684844967,0.8053530757825341,58.09
10739,6047,6043,4,8,431,"8,2,5",Missing_Unintentional,False,0.03058459237217903,33444.796875,3244.0715762329105,1946.443115234375,1849.1206721431731,0.7201231718063354,0.7428426742553711,42487.467064208984,15516.011312866212,25620.475015563967,2.6526663684844967,0.8072886562825503,58.09
10940,6161,6171,3,8,440,"8,3,5",Missing_Unintentional,False,0.0,32324.234375,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,44793.00966857911,17798.21367858887,25616.028918151856,2.9318944072723387,0.7571227911096253,58.09
10941,6162,6171,2,8,440,"8,3,5",Missing_Unintentional,False,0.010452961549162865,32845.0703125,3244.0700250625614,1946.4420166015625,2043.764953421402,0.7350773215293884,0.7428422570228577,44804.67801513672,20092.080845336914,25609.684188232422,2.9318944072723387,0.7518371346858902,58.09
10942,6166,6171,2,8,440,"8,3,5",Missing_Unintentional,False,0.012388695031404495,32713.8515625,3244.072684211731,1946.44384765625,1946.4428127822875,0.7336401343345642,0.742842972278595,44791.141173095704,17804.570817871096,27909.924449157716,2.7922803878784177,0.7826980400573403,58.09
10943,6167,6171,1,8,440,"8,3,5",Missing_Unintentional,False,0.0,32230.451171875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,44802.813065185546,20098.43621185303,27903.57971923828,2.9318944072723387,0.7571227911096253,58.09
10948,6170,6168,8,4,440,"8,3,5",Missing_Intentional,True,0.010452961549162865,32234.30078125,3244.071133041382,1946.442626953125,1849.1206721431731,0.7350775599479675,0.7428424954414368,41356.165732421876,18968.999830017092,27903.900589904788,2.6526663684844967,0.8184266630377649,58.09
11160,6287,6297,3,8,449,"8,4,5",Missing_Unintentional,False,0.003484320593997836,32314.30078125,3244.0715762329105,1946.443115234375,2043.764953421402,0.7402544021606445,0.7428426742553711,44816.34990722656,22385.948012084962,25603.337685546878,2.9318944072723387,0.7553630828830491,58.09
11161,6288,6297,2,8,449,"8,4,5",Missing_Unintentional,False,0.030971737578511238,33222.41015625,3244.071354637146,1946.44287109375,1557.15425022583,0.7198354005813599,0.7428425550460815,44828.01825378418,24679.813406066896,25596.99118286133,2.2338243103027344,0.9307231998075101,58.09
11162,6292,6297,2,8,449,"8,4,5",Missing_Unintentional,False,0.00890437513589859,32879.78125,3244.072684211731,1946.44384765625,2043.764953421402,0.7362284064292908,0.742842972278595,44814.48141174317,22392.301605834964,27897.233216552737,2.9318944072723387,0.7526218164573569,58.09
11163,6293,6297,1,8,449,"8,4,5",Missing_Unintentional,False,0.007355787791311741,32251.939453125,3244.0715762329105,1946.443115234375,2043.764953421402,0.7373784780502319,0.7428426742553711,44826.14975830078,24686.16877258301,27890.88671386719,2.9318944072723387,0.7534053991865485,58.09
11373,6413,6421,3,8,458,"8,5,5",Missing_Unintentional,False,0.0317460335791111,32821.390625,3244.0731274032596,1946.4439697265625,1849.1206721431731,0.7192606925964355,0.7428430318832397,43693.68549194336,26976.334403686524,24442.746712036133,2.6526663684844967,0.806643943665987,58.09
11380,6413,6423,3,8,458,"8,5,5",Missing_Unintentional,False,0.01974448375403881,32343.935546875,3244.0729058074953,1946.44384765625,2043.764953421402,0.728175938129425,0.742842972278595,44839.686600341796,26973.67880004883,25590.64468017578,2.9318944072723387,0.7471239166268904,58.09
11382,6418,6423,2,8,458,"8,5,5",Missing_Unintentional,False,0.016260161995887756,33076.18359375,3244.0700250625614,1946.4420166015625,2043.764953421402,0.7307635545730591,0.7428422570228577,44837.82165039063,26980.035939331057,27884.540211181644,2.9318944072723387,0.7488928361394938,58.09
11383,6419,6423,1,8,458,"8,5,5",Missing_Unintentional,False,0.016647309064865112,32160.076171875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7304763197898865,0.7428426742553711,44849.48999694824,29273.903106079102,27878.19548126221,2.9318944072723387,0.7486965828148755,58.09
11393,6423,6425,8,4,458,"8,5,5",Missing_Unintentional,False,0.02787456475198269,32712.37890625,3244.0717978286743,1946.443115234375,1849.1206721431731,0.7221362590789795,0.7428426742553711,43703.48534301758,29276.55516418457,26730.29751312256,2.6526663684844967,0.8087924603978702,58.09
11600,6539,6549,3,8,467,"8,6,5",Missing_Unintentional,False,0.02593883126974106,32228.5859375,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7235739231109619,0.7428423762321472,44863.02683898926,31561.413133544924,25577.953447570802,2.9318944072723387,0.7439727484175285,58.09
11603,6545,6549,1,8,467,"8,6,5",Missing_Unintentional,False,0.02864885702729225,32353.78125,3244.0729058074953,1946.44384765625,1946.4428127822875,0.7215613722801208,0.742842972278595,44872.82669006348,33861.63389404297,27865.502475891113,2.7922803878784177,0.7740833194852806,58.09
11650,6570,6576,1,8,469,"1,7,5",Missing_Intentional,True,0.0,31707.6796875,3244.0729058074953,1946.44384765625,2043.764953421402,0.742842972278595,0.742842972278595,8194.175258178711,38635.99795288086,27822.397667846682,2.9318944072723387,0.757122993611149,58.09
11766,6638,6645,1,8,474,"6,7,5",Missing_Intentional,True,0.0,30434.0703125,3244.0731274032596,1946.4439697265625,2043.764953421402,0.7428430318832397,0.7428430318832397,34576.53373901368,38492.322350463866,24403.414350280764,2.9318944072723387,0.7571230341114504,58.09
11791,6653,6659,2,8,475,"7,7,5",Missing_Intentional,True,0.006581494584679604,31663.681640625,3244.0704682540895,1946.4425048828125,1946.4428127822875,0.7379534244537354,0.742842435836792,36870.40799682617,38480.6610949707,24405.314755554202,2.7922803878784177,0.7857628526175022,58.09
11793,6653,6660,2,8,475,"7,7,5",Missing_Intentional,True,0.0,31579.283203125,3244.071354637146,1946.44287109375,2043.764953421402,0.7428425550460815,0.7428425550460815,35722.53484741211,38489.66674682617,25551.312318420412,2.9318944072723387,0.7571227101090084,58.09
11820,6665,6675,3,8,476,"8,7,5",Missing_Unintentional,False,0.038327526301145554,32555.41015625,3244.07423538208,1946.4447021484375,2043.764953421402,0.714371919631958,0.7428432703018188,44886.36707763672,36149.14746704102,25565.26221496582,2.9318944072723387,0.7376516867104749,58.09
11823,6671,6675,1,8,476,"8,7,5",Missing_Unintentional,False,0.035230353474617004,32489.05078125,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7166717648506165,0.7428423762321472,44896.16692871094,38449.36822753907,27852.811243286134,2.9318944072723387,0.7392340330882058,58.09
11851,6684,6690,1,8,477,"0,8,5",Missing_Intentional,True,0.003097173757851124,31757.462890625,3244.071354637146,1946.44287109375,2043.764953421402,0.7405418157577515,0.7428425550460815,7053.07230255127,39788.76393676758,27818.27421386719,2.9318944072723387,0.7555585900616613,58.09
11852,6680,6691,2,8,477,"0,8,5",Missing_Unintentional,False,0.0,31475.810546875,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,7078.279263916016,44370.13758544922,25511.685677490237,2.9318944072723387,0.7571225886080748,58.09
11853,6681,6691,3,8,477,"0,8,5",Missing_Unintentional,False,0.0,31328.142578125,3244.071354637146,1946.44287109375,2043.764953421402,0.7428425550460815,0.7428425550460815,4784.405006103516,44381.802386474614,25509.7852722168,2.9318944072723387,0.7571227101090084,58.09
11854,6682,6691,2,8,477,"0,8,5",Missing_Unintentional,False,0.0,31434.591796875,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,4782.536510620117,44388.15598022461,27803.680803222658,2.9318944072723387,0.7571227911096253,58.09
11855,6685,6691,1,8,477,"0,8,5",Missing_Unintentional,False,0.0,31351.826171875,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,7076.410768432617,44376.49117919922,27805.581208496096,2.9318944072723387,0.7571226696086982,58.09
11875,6697,6702,2,8,478,"1,8,5",Missing_Intentional,True,0.006968641187995672,31841.255859375,3244.071354637146,1946.44287109375,1946.4428127822875,0.7376659512519836,0.7428425550460815,8205.843604736328,40929.86511962891,27816.051165161134,2.7922803878784177,0.7855587743076591,58.09
11878,6697,6704,2,8,478,"1,8,5",Missing_Intentional,True,0.0,31765.044921875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,9346.946560363771,39777.09913574219,27820.174619140627,2.9318944072723387,0.7571227911096253,58.09
11880,6694,6705,2,8,478,"1,8,5",Missing_Unintentional,False,0.0,31483.111328125,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,11666.028665924074,44346.80798339844,25515.488260803224,2.9318944072723387,0.7571227911096253,58.09
11881,6695,6705,3,8,478,"1,8,5",Missing_Unintentional,False,0.0,31450.390625,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,9372.153521728516,44358.47278442383,25513.587855529786,2.9318944072723387,0.7571227911096253,58.09
11882,6696,6705,2,8,478,"1,8,5",Missing_Unintentional,False,0.0,31454.03125,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,9370.285026245117,44364.82992370606,27807.481613769534,2.9318944072723387,0.7571226696086982,58.09
11883,6699,6705,1,8,478,"1,8,5",Missing_Unintentional,False,0.0,31491.05859375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,11664.160170440675,44353.16866821289,27809.383791809083,2.9318944072723387,0.7571226696086982,58.09
11908,6708,6719,2,8,479,"2,8,5",Missing_Unintentional,False,0.0,31454.2109375,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,16253.77806793213,44323.48192687988,25519.29084411621,2.9318944072723387,0.7571225886080748,58.09
11909,6709,6719,3,8,479,"2,8,5",Missing_Unintentional,False,0.0,31497.341796875,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,13959.90381011963,44335.14318237305,25517.388666076662,2.9318944072723387,0.7571227911096253,58.09
11910,6710,6719,2,8,479,"2,8,5",Missing_Unintentional,False,0.0,31515.373046875,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,13958.03531463623,44341.5038671875,27811.28419708252,2.9318944072723387,0.7571229126105428,58.09
11911,6713,6719,1,8,479,"2,8,5",Missing_Unintentional,False,0.0,31472.138671875,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,16251.90957244873,44329.83906616211,27813.18460235596,2.9318944072723387,0.7571226696086982,58.09
11936,6722,6733,2,8,480,"3,8,5",Missing_Unintentional,False,0.0,31438.791015625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,20841.52658355713,44300.152324829105,25523.091654663087,2.9318944072723387,0.7571227911096253,58.09
11937,6723,6733,3,8,480,"3,8,5",Missing_Unintentional,False,0.0,31489.904296875,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,18547.65232574463,44311.8171258545,25521.19124938965,2.9318944072723387,0.7571226696086982,58.09
11938,6724,6733,2,8,480,"3,8,5",Missing_Unintentional,False,0.0,31464.03125,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,18545.783830261233,44318.174265136724,27815.086780395508,2.9318944072723387,0.7571225886080748,58.09
11939,6727,6733,1,8,480,"3,8,5",Missing_Unintentional,False,0.0,31519.794921875,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,20839.65808807373,44306.50946411133,27816.987185668946,2.9318944072723387,0.7571226696086982,58.09
11963,6740,6746,1,8,481,"4,8,5",Missing_Intentional,True,0.002322880318388343,32030.654296875,3244.071133041382,1946.442626953125,2043.764953421402,0.741117000579834,0.7428424954414368,25404.068137817383,39695.44552856446,27833.481001586915,2.9318944072723387,0.7559497717484034,58.09
11964,6736,6747,2,8,481,"4,8,5",Missing_Unintentional,False,0.0,31434.875,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,25429.27509918213,44276.82626831055,25526.892465209963,2.9318944072723387,0.7571225886080748,58.09
11965,6737,6747,3,8,481,"4,8,5",Missing_Unintentional,False,0.0,31488.494140625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,23135.400841369632,44288.49106933594,25524.992059936525,2.9318944072723387,0.7571226696086982,58.09
11966,6738,6747,2,8,481,"4,8,5",Missing_Unintentional,False,0.0,31442.046875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,23133.532345886233,44294.84466308594,27818.887590942384,2.9318944072723387,0.7571227911096253,58.09
11967,6741,6747,1,8,481,"4,8,5",Missing_Unintentional,False,0.0,31526.169921875,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,25427.40660369873,44283.17986206055,27820.787996215822,2.9318944072723387,0.7571226696086982,58.09
11984,6748,6758,3,8,482,"5,8,5",Missing_Intentional,True,0.00542005430907011,32065.09765625,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7388161420822144,0.7428423762321472,26558.709708251954,40830.193117675786,25537.362421875,2.9318944072723387,0.7543843556870684,58.09
11992,6750,6761,2,8,482,"5,8,5",Missing_Unintentional,False,0.0,31530.75390625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,30017.021842041016,44253.496666259765,25530.69504852295,2.9318944072723387,0.7571227911096253,58.09
11993,6751,6761,3,8,482,"5,8,5",Missing_Unintentional,False,0.0,31522.693359375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,27723.14935699463,44265.16146728516,25528.794643249512,2.9318944072723387,0.7571226696086982,58.09
11994,6752,6761,2,8,482,"5,8,5",Missing_Unintentional,False,0.0,31449.044921875,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,27721.280861511234,44271.515061035156,27822.68840148926,2.9318944072723387,0.7571225886080748,58.09
11995,6755,6761,1,8,482,"5,8,5",Missing_Unintentional,False,0.0,31550.283203125,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,30015.156892089846,44259.85026000977,27824.59057952881,2.9318944072723387,0.7571226696086982,58.09
12009,6763,6771,2,8,483,"6,8,5",Missing_Intentional,True,0.0011614401591941714,31600.337890625,3244.0731274032596,1946.4439697265625,2043.764953421402,0.741980254650116,0.7428430318832397,34588.20563110352,40786.18951721192,24397.067847595215,2.9318944072723387,0.7565366787148533,58.09
12017,6763,6774,2,8,483,"6,8,5",Missing_Intentional,True,0.0,31542.34765625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,34581.43366455079,39642.43273071289,25547.18886444092,2.9318944072723387,0.7571227911096253,58.09
